code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2014B,2508153,F,North Western Region,Post Graduate Qualification,50-60%,55<=,0,145,N,Pass
FFF,2014B,549586,M,London Region,A Level or Equivalent,70-80%,35-55,6,190,N,Pass
BBB,2014J,522899,F,South West Region,Post Graduate Qualification,20-30%,35-55,5,420,N,Withdrawn
DDD,2014J,622225,F,North Region,A Level or Equivalent,50-60%,0-35,0,165,N,Pass
FFF,2013J,2604698,M,Scotland,Post Graduate Qualification,0-10%,55<=,0,115,N,Fail
GGG,2014B,2295254,M,London Region,A Level or Equivalent,50-60%,0-35,6,30,Y,Withdrawn
BBB,2014B,694246,M,Scotland,No Formal quals,40-50%,0-35,1,200,N,Fail
DDD,2014B,579567,F,South Region,A Level or Equivalent,20-30%,0-35,0,50,N,Withdrawn
EEE,2013J,682692,F,East Anglian Region,Post Graduate Qualification,10-20,0-35,1,90,N,Withdrawn
BBB,2014B,629442,F,South West Region,Lower Than A Level,0-10%,0-35,4,315,N,Withdrawn
EEE,2013J,610469,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,2,240,N,Pass
CCC,2013B,2685825,M,Scotland,No Formal quals,40-50%,35-55,1,215,N,Pass
FFF,2014J,656089,M,Ireland,Lower Than A Level,40-50%,35-55,5,630,N,Pass
CCC,2013B,494340,F,Wales,A Level or Equivalent,70-80%,55<=,3,205,N,Withdrawn
GGG,2013J,2239766,M,Wales,A Level or Equivalent,0-10%,55<=,6,30,N,Pass
DDD,2014B,62487,M,South Region,A Level or Equivalent,30-40%,0-35,5,360,Y,Fail
EEE,2013J,578282,F,East Anglian Region,HE Qualification,0-10%,35-55,3,345,N,Pass
EEE,2014J,345519,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,85,Y,Distinction
FFF,2013B,582170,M,North Region,Post Graduate Qualification,90-100%,0-35,0,255,N,Withdrawn
FFF,2014J,653797,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,6,150,N,Pass
FFF,2014B,499881,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,105,N,Pass
FFF,2014B,595381,M,East Anglian Region,Post Graduate Qualification,40-50%,0-35,4,85,N,Pass
GGG,2013J,499244,F,West Midlands Region,A Level or Equivalent,N/A,35-55,0,45,N,Pass
GGG,2014J,498371,M,South West Region,Lower Than A Level,60-70%,35-55,3,165,Y,Pass
FFF,2014J,327641,M,West Midlands Region,No Formal quals,10-20,55<=,4,120,N,Pass
DDD,2013J,404536,M,East Midlands Region,No Formal quals,90-100%,0-35,5,325,Y,Distinction
CCC,2013B,177472,M,Scotland,A Level or Equivalent,50-60%,0-35,3,115,N,Pass
FFF,2013B,386189,M,East Midlands Region,HE Qualification,70-80%,0-35,5,330,N,Fail
BBB,2013J,607946,F,East Midlands Region,Lower Than A Level,60-70%,35-55,6,130,N,Pass
EEE,2014J,574569,M,Yorkshire Region,Post Graduate Qualification,40-50%,0-35,5,100,Y,Pass
FFF,2013J,511228,M,Ireland,No Formal quals,20-30%,0-35,6,345,N,Fail
BBB,2013J,2681782,F,North Region,A Level or Equivalent,20-30%,55<=,6,175,N,Pass
DDD,2013B,2639310,M,Wales,Lower Than A Level,80-90%,0-35,0,255,N,Distinction
GGG,2014B,650592,M,North Western Region,Lower Than A Level,40-50%,0-35,2,195,N,Pass
GGG,2014B,486287,M,North Western Region,A Level or Equivalent,0-10%,0-35,2,150,N,Fail
FFF,2014B,650856,M,South Region,A Level or Equivalent,70-80%,0-35,6,315,N,Withdrawn
BBB,2013J,355049,M,East Midlands Region,Post Graduate Qualification,40-50%,0-35,0,70,N,Withdrawn
BBB,2014J,610931,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,150,N,Withdrawn
BBB,2013B,608008,F,London Region,Lower Than A Level,30-40%,35-55,0,280,N,Pass
DDD,2013J,424637,M,South Region,A Level or Equivalent,70-80%,0-35,0,195,Y,Fail
DDD,2014J,2449490,F,South Region,Lower Than A Level,20-30%,0-35,4,180,Y,Withdrawn
CCC,2014B,575000,M,Wales,A Level or Equivalent,N/A,0-35,1,585,N,Fail
CCC,2014B,696692,M,Ireland,Lower Than A Level,70-80%,0-35,6,155,Y,Distinction
DDD,2014J,624341,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,3,30,N,Pass
FFF,2013J,567929,M,West Midlands Region,No Formal quals,50-60%,35-55,4,165,Y,Withdrawn
FFF,2014J,688203,F,Wales,A Level or Equivalent,10-20,0-35,0,310,N,Pass
CCC,2014J,2353787,M,East Anglian Region,No Formal quals,20-30%,0-35,3,90,N,Distinction
FFF,2014J,558146,M,London Region,Lower Than A Level,40-50%,35-55,5,170,Y,Distinction
GGG,2013B,636314,M,South Region,A Level or Equivalent,50-60%,0-35,1,145,N,Withdrawn
BBB,2014B,650676,F,West Midlands Region,A Level or Equivalent,10-20,0-35,1,150,N,Pass
DDD,2014B,483793,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,2,180,N,Pass
CCC,2013B,596583,F,Scotland,A Level or Equivalent,0-10%,55<=,0,170,N,Withdrawn
CCC,2014B,517646,M,Wales,Post Graduate Qualification,0-10%,55<=,3,155,N,Withdrawn
EEE,2013B,642656,F,Wales,HE Qualification,90-100%,0-35,6,150,N,Fail
FFF,2014J,675929,M,South East Region,No Formal quals,20-30%,0-35,0,40,N,Fail
GGG,2014J,597204,F,East Midlands Region,HE Qualification,80-90%,35-55,0,215,N,Pass
GGG,2014B,570133,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,145,Y,Withdrawn
AAA,2014J,680733,F,London Region,No Formal quals,30-40%,0-35,0,140,N,Withdrawn
GGG,2013J,2399758,F,Wales,Lower Than A Level,10-20,55<=,6,280,N,Distinction
CCC,2014B,522434,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,240,N,Distinction
EEE,2013J,555953,M,North Region,HE Qualification,40-50%,0-35,6,585,N,Withdrawn
DDD,2014J,549904,M,East Midlands Region,Lower Than A Level,30-40%,0-35,5,655,N,Pass
CCC,2014J,546348,F,Ireland,Post Graduate Qualification,20-30%,0-35,6,70,N,Pass
GGG,2014B,682058,F,West Midlands Region,A Level or Equivalent,10-20,35-55,1,85,N,Distinction
BBB,2013J,532440,M,Scotland,A Level or Equivalent,90-100%,0-35,1,360,N,Pass
GGG,2013J,602150,F,Ireland,A Level or Equivalent,10-20,0-35,2,120,N,Fail
CCC,2013J,544435,M,Wales,A Level or Equivalent,90-100%,0-35,4,175,N,Fail
FFF,2013J,505333,M,London Region,A Level or Equivalent,90-100%,0-35,2,270,Y,Fail
FFF,2014J,594627,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,240,N,Distinction
GGG,2014J,467294,F,Ireland,Lower Than A Level,10-20,35-55,4,150,Y,Pass
FFF,2013J,515888,F,South Region,A Level or Equivalent,80-90%,0-35,0,310,Y,Pass
FFF,2014J,257369,F,East Midlands Region,HE Qualification,90-100%,0-35,5,255,N,Pass
EEE,2014J,353368,M,South East Region,A Level or Equivalent,20-30%,35-55,1,130,N,Fail
CCC,2014B,578031,F,East Midlands Region,HE Qualification,20-30%,0-35,5,630,N,Distinction
BBB,2014B,2068918,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,2,235,N,Withdrawn
GGG,2013J,327650,F,North Western Region,Lower Than A Level,10-20,0-35,0,255,N,Pass
DDD,2013J,91470,F,North Western Region,A Level or Equivalent,60-70%,55<=,6,115,Y,Distinction
CCC,2013B,505410,M,Scotland,A Level or Equivalent,40-50%,55<=,6,325,N,Pass
FFF,2014B,480984,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,5,170,N,Withdrawn
FFF,2013J,625902,F,East Midlands Region,Lower Than A Level,50-60%,0-35,4,60,N,Withdrawn
EEE,2014B,430530,M,Yorkshire Region,A Level or Equivalent,20-30%,55<=,2,400,N,Withdrawn
DDD,2014J,2150849,M,Ireland,A Level or Equivalent,70-80%,35-55,5,225,N,Pass
FFF,2014B,645876,F,North Western Region,A Level or Equivalent,90-100%,35-55,1,30,N,Fail
GGG,2014B,497891,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,5,240,Y,Pass
BBB,2014B,641795,M,London Region,Lower Than A Level,0-10%,55<=,4,75,Y,Pass
AAA,2013J,603888,F,London Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Withdrawn
BBB,2014J,696203,M,Scotland,A Level or Equivalent,0-10%,0-35,5,140,Y,Pass
DDD,2014J,2249143,M,North Western Region,HE Qualification,0-10%,55<=,3,315,N,Withdrawn
FFF,2013B,648570,M,London Region,A Level or Equivalent,50-60%,0-35,5,70,N,Pass
GGG,2014J,333323,M,London Region,HE Qualification,80-90%,0-35,0,150,N,Withdrawn
DDD,2014J,499380,M,Wales,A Level or Equivalent,0-10%,0-35,5,120,N,Fail
FFF,2013J,653336,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,1,60,N,Distinction
AAA,2014B,627690,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,220,N,Fail
AAA,2014B,205494,F,South West Region,A Level or Equivalent,50-60%,0-35,4,90,N,Pass
DDD,2014J,694361,M,North Western Region,Lower Than A Level,0-10%,55<=,4,345,N,Pass
DDD,2014J,526303,F,South East Region,A Level or Equivalent,0-10%,55<=,2,80,N,Withdrawn
DDD,2014J,607650,M,Ireland,Lower Than A Level,50-60%,0-35,3,255,N,Pass
EEE,2014B,2383036,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,195,N,Fail
AAA,2013J,656711,F,South West Region,A Level or Equivalent,30-40%,35-55,0,270,N,Withdrawn
FFF,2014J,241771,M,South West Region,A Level or Equivalent,10-20,55<=,0,300,N,Pass
BBB,2013J,656436,F,North Western Region,Lower Than A Level,20-30%,0-35,6,255,N,Distinction
GGG,2013B,655572,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
GGG,2013J,309118,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,175,Y,Withdrawn
GGG,2014B,677278,F,East Anglian Region,HE Qualification,50-60%,0-35,6,200,N,Pass
AAA,2014B,549825,M,Scotland,A Level or Equivalent,20-30%,35-55,2,50,N,Pass
AAA,2014J,586537,F,South Region,No Formal quals,80-90%,0-35,5,55,N,Withdrawn
FFF,2013B,597817,M,North Region,A Level or Equivalent,20-30%,0-35,0,95,N,Withdrawn
FFF,2013J,689264,M,West Midlands Region,No Formal quals,40-50%,0-35,2,90,N,Distinction
BBB,2014B,547128,M,South Region,A Level or Equivalent,0-10%,55<=,0,90,N,Fail
AAA,2014J,608904,F,West Midlands Region,No Formal quals,20-30%,35-55,0,345,Y,Withdrawn
EEE,2014J,550393,M,London Region,A Level or Equivalent,60-70%,35-55,0,215,N,Distinction
AAA,2013J,554664,M,Scotland,HE Qualification,30-40%,35-55,0,115,Y,Pass
CCC,2013B,682239,M,South Region,A Level or Equivalent,60-70%,35-55,2,255,Y,Distinction
FFF,2014B,543418,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,6,90,N,Pass
FFF,2014B,628575,F,Ireland,Post Graduate Qualification,90-100%,0-35,6,325,Y,Pass
DDD,2014B,580646,F,Wales,HE Qualification,10-20,55<=,4,60,N,Pass
EEE,2014B,680063,F,South Region,A Level or Equivalent,60-70%,0-35,6,210,N,Pass
EEE,2013J,601122,M,Scotland,Post Graduate Qualification,30-40%,35-55,6,240,Y,Withdrawn
FFF,2014J,559651,M,West Midlands Region,A Level or Equivalent,10-20,35-55,0,30,N,Distinction
GGG,2013B,608292,M,South West Region,Lower Than A Level,40-50%,55<=,5,355,N,Pass
DDD,2013J,147307,M,Scotland,Lower Than A Level,50-60%,0-35,3,140,N,Pass
CCC,2014B,584711,F,Scotland,A Level or Equivalent,90-100%,35-55,1,65,N,Withdrawn
FFF,2013J,552192,F,Ireland,Lower Than A Level,20-30%,0-35,2,140,Y,Withdrawn
EEE,2014B,625330,M,South East Region,No Formal quals,30-40%,0-35,4,310,N,Distinction
AAA,2014J,586962,M,East Anglian Region,Lower Than A Level,90-100%,0-35,2,85,N,Pass
FFF,2013B,335607,M,Wales,HE Qualification,40-50%,0-35,0,330,N,Distinction
CCC,2014B,290914,M,Yorkshire Region,HE Qualification,10-20,55<=,0,310,Y,Fail
DDD,2013B,595601,M,South Region,A Level or Equivalent,10-20,0-35,2,355,N,Fail
EEE,2013B,634918,M,London Region,No Formal quals,60-70%,55<=,6,70,N,Fail
GGG,2014B,544982,M,Scotland,A Level or Equivalent,0-10%,0-35,3,105,Y,Distinction
DDD,2013J,567719,M,East Midlands Region,A Level or Equivalent,20-30%,55<=,0,90,N,Distinction
FFF,2014J,268727,M,North Region,Lower Than A Level,30-40%,0-35,1,255,Y,Distinction
FFF,2014B,418216,M,London Region,A Level or Equivalent,50-60%,0-35,3,170,N,Fail
BBB,2014B,1966591,F,East Anglian Region,A Level or Equivalent,0-10%,55<=,4,40,N,Distinction
BBB,2014J,508244,M,East Midlands Region,Lower Than A Level,N/A,0-35,0,100,N,Pass
DDD,2014J,618994,M,East Anglian Region,HE Qualification,30-40%,35-55,1,155,N,Withdrawn
CCC,2013J,508818,M,North Western Region,HE Qualification,N/A,55<=,5,140,N,Pass
GGG,2014B,528992,M,South West Region,Post Graduate Qualification,20-30%,35-55,1,220,N,Distinction
GGG,2014J,1471214,F,South West Region,A Level or Equivalent,60-70%,55<=,2,160,N,Fail
FFF,2014J,564626,M,Scotland,A Level or Equivalent,20-30%,0-35,0,195,Y,Distinction
DDD,2014B,613417,F,Scotland,HE Qualification,0-10%,55<=,0,150,Y,Pass
BBB,2014J,630854,F,North Region,A Level or Equivalent,60-70%,0-35,6,90,N,Distinction
BBB,2013J,563418,M,North Western Region,No Formal quals,30-40%,35-55,5,90,Y,Distinction
BBB,2013J,529689,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction
GGG,2014J,625167,M,South East Region,No Formal quals,40-50%,35-55,0,60,N,Pass
FFF,2013J,610118,F,Ireland,A Level or Equivalent,0-10%,35-55,1,90,N,Withdrawn
EEE,2013J,542707,M,Wales,A Level or Equivalent,40-50%,0-35,6,90,N,Withdrawn
DDD,2013J,577196,F,North Region,HE Qualification,40-50%,0-35,2,75,Y,Fail
CCC,2014B,687844,M,East Midlands Region,No Formal quals,50-60%,0-35,6,480,N,Pass
CCC,2014J,549406,F,Wales,Lower Than A Level,70-80%,0-35,0,370,Y,Fail
BBB,2014J,606531,F,Yorkshire Region,No Formal quals,60-70%,55<=,2,30,N,Pass
EEE,2014J,681490,M,South East Region,HE Qualification,20-30%,35-55,5,145,Y,Withdrawn
EEE,2014J,535794,M,Scotland,Lower Than A Level,0-10%,55<=,1,175,Y,Withdrawn
CCC,2013B,583686,F,London Region,No Formal quals,30-40%,0-35,1,585,Y,Pass
EEE,2014B,590325,M,London Region,Lower Than A Level,0-10%,0-35,2,145,N,Pass
DDD,2013B,602595,F,East Midlands Region,HE Qualification,30-40%,0-35,3,100,N,Fail
BBB,2014J,509607,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,220,N,Pass
EEE,2014B,634547,F,Scotland,A Level or Equivalent,0-10%,0-35,1,255,N,Pass
CCC,2013B,650223,F,South Region,Post Graduate Qualification,0-10%,55<=,5,90,N,Withdrawn
AAA,2013B,559573,M,London Region,A Level or Equivalent,0-10%,55<=,0,30,N,Pass
CCC,2013J,543361,M,London Region,Post Graduate Qualification,20-30%,0-35,4,105,N,Distinction
BBB,2014J,553410,F,South West Region,Lower Than A Level,80-90%,0-35,3,95,Y,Pass
GGG,2014B,560458,F,Ireland,Lower Than A Level,30-40%,0-35,5,655,N,Pass
CCC,2014J,652744,M,South Region,Lower Than A Level,30-40%,0-35,5,90,N,Pass
FFF,2014B,169515,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
BBB,2013J,325565,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,3,655,N,Fail
EEE,2014B,599804,F,South West Region,A Level or Equivalent,80-90%,0-35,2,280,N,Withdrawn
EEE,2013J,558626,M,East Midlands Region,HE Qualification,30-40%,55<=,5,310,N,Pass
DDD,2013B,620277,F,South East Region,Lower Than A Level,20-30%,0-35,4,420,N,Fail
BBB,2014J,572403,M,South East Region,No Formal quals,20-30%,35-55,2,80,Y,Pass
BBB,2014B,621370,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,6,50,N,Pass
DDD,2013J,642029,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,655,Y,Distinction
CCC,2013B,579528,M,London Region,A Level or Equivalent,10-20,0-35,6,540,N,Pass
DDD,2013J,602233,F,North Western Region,HE Qualification,40-50%,55<=,3,115,Y,Pass
FFF,2014B,598089,F,North Western Region,No Formal quals,20-30%,55<=,1,225,N,Pass
CCC,2014B,508246,F,South West Region,Lower Than A Level,90-100%,35-55,6,60,N,Pass
BBB,2014J,444768,M,West Midlands Region,A Level or Equivalent,50-60%,55<=,0,155,Y,Withdrawn
CCC,2013J,355205,M,North Region,Lower Than A Level,10-20,55<=,1,140,Y,Pass
BBB,2013J,648455,M,Scotland,HE Qualification,N/A,35-55,0,630,N,Pass
GGG,2014J,65656,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,4,120,N,Pass
BBB,2013J,693793,M,South Region,Lower Than A Level,50-60%,35-55,5,355,N,Pass
GGG,2013J,614912,F,West Midlands Region,A Level or Equivalent,90-100%,55<=,4,220,Y,Pass
AAA,2014B,686317,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,1,250,N,Fail
GGG,2014J,615028,F,South East Region,A Level or Equivalent,40-50%,55<=,3,330,N,Pass
FFF,2014J,578438,M,Scotland,Lower Than A Level,90-100%,0-35,5,95,Y,Withdrawn
BBB,2013B,680981,F,London Region,HE Qualification,30-40%,55<=,0,315,N,Withdrawn
AAA,2014J,602725,M,South West Region,HE Qualification,0-10%,35-55,3,75,N,Distinction
CCC,2013J,551399,M,North Western Region,Lower Than A Level,90-100%,55<=,1,45,N,Fail
FFF,2013J,509737,F,South Region,A Level or Equivalent,0-10%,0-35,0,140,Y,Pass
EEE,2013B,551730,F,London Region,HE Qualification,0-10%,0-35,0,45,Y,Pass
DDD,2013J,550520,F,East Anglian Region,Post Graduate Qualification,70-80%,0-35,0,180,N,Distinction
GGG,2014J,588156,M,East Midlands Region,No Formal quals,40-50%,0-35,5,90,Y,Withdrawn
EEE,2013B,129878,M,North Western Region,A Level or Equivalent,80-90%,0-35,4,190,N,Distinction
FFF,2014J,329673,F,London Region,HE Qualification,80-90%,0-35,3,105,N,Pass
EEE,2013J,2555340,M,West Midlands Region,HE Qualification,80-90%,55<=,0,205,N,Withdrawn
BBB,2013J,410357,F,Scotland,A Level or Equivalent,60-70%,0-35,5,90,N,Fail
DDD,2014B,652533,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,70,N,Distinction
BBB,2013J,596533,F,Wales,Lower Than A Level,30-40%,0-35,0,255,N,Pass
FFF,2014B,527225,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
GGG,2014J,534349,M,Scotland,Lower Than A Level,30-40%,0-35,0,110,N,Fail
FFF,2014J,548219,M,Ireland,Post Graduate Qualification,0-10%,0-35,0,90,N,Pass
CCC,2013J,609194,F,South East Region,A Level or Equivalent,50-60%,35-55,0,130,N,Pass
FFF,2013J,595514,M,Wales,A Level or Equivalent,40-50%,0-35,6,30,N,Pass
FFF,2014B,2087182,F,Scotland,Lower Than A Level,10-20,55<=,6,270,N,Pass
CCC,2014J,646498,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,6,50,N,Pass
BBB,2014J,608735,M,Scotland,Lower Than A Level,60-70%,0-35,0,225,N,Fail
GGG,2013B,1950911,F,Scotland,A Level or Equivalent,50-60%,0-35,0,370,N,Fail
BBB,2014J,588484,F,Wales,A Level or Equivalent,0-10%,0-35,0,255,Y,Distinction
DDD,2013B,644791,M,South Region,No Formal quals,70-80%,55<=,2,60,N,Fail
GGG,2014J,360190,F,Scotland,Lower Than A Level,40-50%,0-35,0,330,Y,Withdrawn
EEE,2014J,432474,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,430,N,Pass
GGG,2013J,558199,F,South West Region,A Level or Equivalent,30-40%,35-55,0,95,N,Withdrawn
AAA,2013J,592640,F,Scotland,Lower Than A Level,10-20,0-35,1,60,N,Fail
DDD,2013B,529567,F,Wales,Lower Than A Level,20-30%,55<=,5,120,N,Fail
CCC,2013B,553841,M,South West Region,HE Qualification,40-50%,0-35,0,150,N,Pass
BBB,2013B,689406,F,South East Region,Lower Than A Level,90-100%,0-35,6,190,N,Withdrawn
FFF,2014B,341229,M,West Midlands Region,No Formal quals,70-80%,55<=,6,65,Y,Withdrawn
CCC,2014B,540521,M,North Region,A Level or Equivalent,0-10%,35-55,4,190,N,Distinction
GGG,2014J,579151,F,East Anglian Region,HE Qualification,N/A,0-35,6,130,N,Pass
GGG,2013B,682107,F,North Region,A Level or Equivalent,90-100%,35-55,4,540,N,Distinction
CCC,2013B,630340,M,Scotland,A Level or Equivalent,20-30%,35-55,6,255,Y,Withdrawn
BBB,2014J,161781,M,Scotland,HE Qualification,50-60%,0-35,2,210,N,Withdrawn
FFF,2014J,604875,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,3,210,N,Withdrawn
CCC,2014B,263524,M,South West Region,A Level or Equivalent,70-80%,0-35,1,345,N,Pass
GGG,2014B,549622,M,London Region,A Level or Equivalent,30-40%,35-55,2,585,N,Withdrawn
CCC,2014B,141355,F,South West Region,Lower Than A Level,0-10%,0-35,3,70,Y,Withdrawn
EEE,2014J,601745,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
CCC,2014J,593075,F,South East Region,HE Qualification,N/A,0-35,6,240,N,Fail
BBB,2013B,648207,M,South East Region,No Formal quals,50-60%,35-55,4,60,N,Fail
GGG,2014B,605388,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail
EEE,2014J,613176,F,South Region,A Level or Equivalent,N/A,0-35,2,155,N,Withdrawn
CCC,2013B,616870,M,South West Region,Lower Than A Level,10-20,55<=,5,205,N,Pass
GGG,2014J,558024,M,West Midlands Region,HE Qualification,40-50%,55<=,5,655,N,Withdrawn
BBB,2014B,549775,F,North Western Region,A Level or Equivalent,90-100%,35-55,5,180,Y,Distinction
BBB,2014J,506550,M,West Midlands Region,Lower Than A Level,90-100%,0-35,3,135,Y,Fail
GGG,2013J,2643472,M,Wales,Lower Than A Level,70-80%,35-55,0,170,N,Fail
BBB,2013B,548825,M,London Region,No Formal quals,50-60%,0-35,0,315,N,Pass
FFF,2014B,646040,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,2,60,Y,Distinction
FFF,2013J,494340,M,North Western Region,Post Graduate Qualification,80-90%,55<=,4,100,N,Pass
FFF,2013J,622851,M,South East Region,Lower Than A Level,80-90%,55<=,6,120,N,Pass
FFF,2013J,497468,F,London Region,No Formal quals,90-100%,0-35,1,175,Y,Pass
EEE,2013J,648985,M,South West Region,HE Qualification,0-10%,0-35,0,180,N,Pass
EEE,2013J,651990,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,150,N,Fail
BBB,2014B,1686551,M,East Midlands Region,No Formal quals,0-10%,0-35,6,60,N,Distinction
DDD,2013J,478432,M,Ireland,Lower Than A Level,0-10%,35-55,5,255,N,Pass
FFF,2014J,514852,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,1,255,N,Pass
FFF,2013J,374055,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,6,330,N,Distinction
FFF,2013B,678659,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,2,60,Y,Pass
DDD,2013J,649300,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,6,280,N,Withdrawn
DDD,2014B,580360,M,South Region,Post Graduate Qualification,80-90%,55<=,0,50,N,Pass
FFF,2013B,541532,F,South West Region,Lower Than A Level,30-40%,0-35,5,200,Y,Withdrawn
GGG,2014B,2578995,M,South Region,A Level or Equivalent,40-50%,0-35,4,75,N,Distinction
CCC,2014B,2188680,M,South West Region,Lower Than A Level,80-90%,35-55,1,115,N,Distinction
BBB,2014J,623418,M,London Region,A Level or Equivalent,10-20,0-35,0,210,N,Pass
BBB,2014J,649621,M,London Region,Lower Than A Level,N/A,0-35,3,360,Y,Withdrawn
BBB,2014J,689983,F,South East Region,Lower Than A Level,N/A,0-35,0,310,N,Pass
BBB,2013J,634106,M,East Anglian Region,A Level or Equivalent,10-20,0-35,4,55,N,Withdrawn
GGG,2014B,626348,F,Scotland,A Level or Equivalent,50-60%,0-35,2,390,N,Fail
FFF,2014B,472327,M,South East Region,A Level or Equivalent,N/A,0-35,0,360,N,Pass
FFF,2014B,184236,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,2,300,Y,Distinction
CCC,2013J,582243,F,London Region,Lower Than A Level,90-100%,0-35,2,345,N,Fail
