code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
DDD,2013J,610834,M,East Anglian Region,Post Graduate Qualification,50-60%,35-55,5,250,N,Withdrawn
GGG,2013J,649688,F,East Midlands Region,Post Graduate Qualification,40-50%,0-35,2,50,Y,Withdrawn
EEE,2013J,2146277,M,Wales,No Formal quals,10-20,55<=,2,190,N,Distinction
BBB,2014J,680723,F,London Region,Lower Than A Level,50-60%,35-55,5,235,N,Withdrawn
GGG,2013B,685602,M,East Anglian Region,HE Qualification,N/A,35-55,1,180,N,Withdrawn
FFF,2013B,592480,M,Ireland,Lower Than A Level,60-70%,35-55,0,325,Y,Withdrawn
FFF,2013J,72114,F,London Region,No Formal quals,10-20,35-55,6,630,N,Pass
GGG,2013J,108859,M,Scotland,Lower Than A Level,50-60%,0-35,0,170,N,Fail
BBB,2014J,156835,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,5,145,N,Pass
EEE,2014J,640307,M,South East Region,HE Qualification,30-40%,0-35,2,300,N,Pass
EEE,2014J,478660,F,North Western Region,A Level or Equivalent,10-20,0-35,1,200,N,Pass
CCC,2014J,398029,M,Wales,HE Qualification,40-50%,55<=,6,235,N,Pass
CCC,2013B,484675,F,East Midlands Region,Lower Than A Level,30-40%,55<=,0,160,N,Distinction
BBB,2014B,613293,F,East Anglian Region,Post Graduate Qualification,20-30%,0-35,4,215,N,Fail
FFF,2013J,1006742,M,Ireland,Lower Than A Level,40-50%,35-55,4,220,Y,Fail
BBB,2014B,628849,F,North Western Region,Lower Than A Level,0-10%,0-35,6,95,N,Pass
BBB,2014J,288769,M,North Western Region,Post Graduate Qualification,70-80%,35-55,0,150,N,Fail
GGG,2014B,617134,F,South West Region,Lower Than A Level,0-10%,0-35,0,215,N,Distinction
BBB,2013J,603972,F,South West Region,Lower Than A Level,20-30%,0-35,2,45,N,Pass
GGG,2014B,597443,M,North Region,Lower Than A Level,10-20,0-35,2,160,N,Fail
CCC,2014J,155984,M,London Region,A Level or Equivalent,90-100%,0-35,0,325,Y,Withdrawn
AAA,2014J,605621,M,South West Region,Lower Than A Level,30-40%,55<=,0,210,Y,Withdrawn
CCC,2014J,696616,M,London Region,Lower Than A Level,0-10%,0-35,4,200,N,Pass
EEE,2014J,576433,M,West Midlands Region,Lower Than A Level,70-80%,0-35,1,630,N,Withdrawn
EEE,2013J,624406,M,Scotland,A Level or Equivalent,N/A,55<=,1,280,N,Pass
GGG,2013B,600525,M,South Region,Lower Than A Level,10-20,35-55,2,205,N,Fail
CCC,2013B,509780,F,North Region,No Formal quals,50-60%,0-35,4,45,N,Pass
FFF,2014J,622442,F,East Anglian Region,Post Graduate Qualification,60-70%,35-55,1,240,N,Withdrawn
BBB,2014J,623471,M,Scotland,HE Qualification,20-30%,55<=,0,360,N,Withdrawn
CCC,2013B,684473,M,North Western Region,A Level or Equivalent,30-40%,55<=,5,160,Y,Pass
GGG,2013J,1843355,F,South East Region,A Level or Equivalent,30-40%,55<=,1,585,Y,Withdrawn
BBB,2014J,622790,M,South East Region,A Level or Equivalent,10-20,35-55,0,240,N,Pass
CCC,2014B,655668,M,West Midlands Region,No Formal quals,10-20,35-55,2,80,N,Pass
BBB,2013J,557203,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,5,85,N,Withdrawn
EEE,2014J,576815,M,South West Region,A Level or Equivalent,40-50%,0-35,1,150,Y,Distinction
FFF,2014J,514556,F,Ireland,Lower Than A Level,30-40%,0-35,0,80,N,Pass
AAA,2013J,622356,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,4,225,N,Distinction
AAA,2014J,646342,F,South Region,HE Qualification,0-10%,0-35,4,30,N,Withdrawn
EEE,2013J,544276,F,West Midlands Region,A Level or Equivalent,0-10%,55<=,2,160,N,Withdrawn
CCC,2013B,587677,F,North Western Region,No Formal quals,60-70%,55<=,5,110,N,Fail
DDD,2014J,651728,F,North Region,HE Qualification,40-50%,35-55,6,270,Y,Distinction
EEE,2013J,549862,F,West Midlands Region,No Formal quals,60-70%,0-35,6,360,N,Fail
CCC,2013J,2241250,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,4,240,N,Withdrawn
BBB,2014B,560182,M,South Region,Post Graduate Qualification,50-60%,0-35,6,140,N,Pass
EEE,2013J,693364,M,London Region,Lower Than A Level,70-80%,0-35,4,90,N,Pass
FFF,2014B,617740,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,2,225,N,Withdrawn
EEE,2014B,694579,M,Wales,Lower Than A Level,50-60%,55<=,5,370,N,Fail
GGG,2013J,686194,F,South Region,Post Graduate Qualification,N/A,0-35,0,315,N,Withdrawn
BBB,2014J,493609,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,360,N,Pass
CCC,2013J,611235,M,Scotland,Lower Than A Level,30-40%,35-55,0,45,N,Withdrawn
GGG,2014J,31663,M,North Region,No Formal quals,30-40%,35-55,6,255,N,Withdrawn
DDD,2013J,1782581,M,South West Region,A Level or Equivalent,60-70%,55<=,0,325,N,Fail
GGG,2014J,600254,M,North Region,Post Graduate Qualification,50-60%,35-55,4,180,Y,Pass
BBB,2014J,551724,M,South West Region,A Level or Equivalent,90-100%,0-35,6,85,N,Distinction
GGG,2013J,1847481,F,East Midlands Region,Post Graduate Qualification,70-80%,0-35,5,160,N,Pass
CCC,2014B,582404,M,South East Region,Lower Than A Level,40-50%,55<=,0,155,N,Pass
CCC,2014J,444847,F,Scotland,Lower Than A Level,0-10%,0-35,0,400,N,Distinction
EEE,2014B,633100,M,Wales,A Level or Equivalent,80-90%,35-55,5,310,Y,Withdrawn
BBB,2013J,522708,M,East Midlands Region,Lower Than A Level,70-80%,35-55,1,280,N,Pass
GGG,2014B,581611,F,Scotland,A Level or Equivalent,30-40%,35-55,5,180,N,Pass
GGG,2013B,653561,F,South West Region,HE Qualification,30-40%,35-55,2,240,N,Distinction
GGG,2013J,625306,F,London Region,A Level or Equivalent,0-10%,35-55,5,240,N,Distinction
BBB,2014B,629303,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,4,480,N,Pass
DDD,2014B,402200,M,Yorkshire Region,HE Qualification,90-100%,55<=,0,190,Y,Withdrawn
DDD,2013B,1934047,M,North Western Region,A Level or Equivalent,40-50%,55<=,5,85,Y,Withdrawn
DDD,2013J,571711,M,London Region,Lower Than A Level,80-90%,0-35,1,90,Y,Pass
BBB,2014J,522525,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,4,90,N,Distinction
BBB,2014J,419223,F,East Midlands Region,HE Qualification,30-40%,0-35,0,200,N,Distinction
BBB,2014J,598939,M,South Region,No Formal quals,60-70%,0-35,5,360,N,Pass
DDD,2014J,584842,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,6,630,Y,Distinction
GGG,2013B,2535666,F,South West Region,A Level or Equivalent,70-80%,55<=,4,90,Y,Fail
BBB,2014J,552374,M,Scotland,HE Qualification,80-90%,0-35,2,655,N,Fail
EEE,2014B,691257,M,Scotland,A Level or Equivalent,90-100%,55<=,6,95,Y,Distinction
GGG,2013J,676642,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,2,420,N,Fail
GGG,2013J,468187,F,South East Region,Lower Than A Level,50-60%,0-35,0,235,N,Distinction
GGG,2013J,648833,M,London Region,Lower Than A Level,50-60%,0-35,0,115,N,Withdrawn
CCC,2013B,601234,M,South West Region,A Level or Equivalent,0-10%,0-35,5,50,N,Distinction
EEE,2013J,274971,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,80,N,Withdrawn
GGG,2013J,681984,F,Ireland,A Level or Equivalent,N/A,35-55,1,630,N,Pass
FFF,2014B,512242,F,South West Region,A Level or Equivalent,0-10%,55<=,0,150,Y,Pass
CCC,2014J,622118,M,South East Region,Post Graduate Qualification,10-20,55<=,0,120,N,Withdrawn
AAA,2014J,678341,M,West Midlands Region,Lower Than A Level,90-100%,55<=,0,480,N,Fail
GGG,2014B,510756,M,Ireland,Lower Than A Level,70-80%,0-35,0,80,Y,Withdrawn
DDD,2014J,127179,M,East Anglian Region,No Formal quals,70-80%,55<=,4,150,N,Distinction
GGG,2014B,611331,M,London Region,A Level or Equivalent,10-20,55<=,2,355,Y,Distinction
BBB,2014J,546408,F,South East Region,HE Qualification,40-50%,0-35,6,630,Y,Withdrawn
BBB,2014J,2411661,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,315,Y,Fail
FFF,2014J,372509,M,South East Region,Lower Than A Level,20-30%,0-35,0,325,N,Distinction
CCC,2013J,558970,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,65,N,Pass
GGG,2013B,233389,F,London Region,A Level or Equivalent,N/A,35-55,2,40,N,Distinction
FFF,2013J,574841,M,London Region,HE Qualification,30-40%,35-55,3,370,Y,Pass
AAA,2014J,613330,F,Scotland,A Level or Equivalent,0-10%,0-35,2,325,Y,Fail
CCC,2014J,552166,M,Ireland,Lower Than A Level,10-20,0-35,0,130,N,Distinction
FFF,2014J,2552831,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,4,270,N,Pass
FFF,2014B,680775,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,220,N,Pass
BBB,2013J,537558,F,South Region,A Level or Equivalent,30-40%,35-55,0,140,N,Fail
EEE,2013J,696364,M,South Region,HE Qualification,0-10%,55<=,1,540,N,Fail
AAA,2014B,474966,M,Scotland,Post Graduate Qualification,70-80%,55<=,5,300,N,Distinction
BBB,2014B,690917,F,Wales,Lower Than A Level,20-30%,0-35,0,280,N,Pass
DDD,2014B,608913,M,North Region,Post Graduate Qualification,90-100%,0-35,0,70,Y,Withdrawn
CCC,2014B,574819,F,Scotland,No Formal quals,N/A,0-35,6,110,N,Fail
DDD,2014J,594800,F,South East Region,Lower Than A Level,40-50%,35-55,6,40,Y,Pass
DDD,2013B,603762,M,London Region,A Level or Equivalent,60-70%,35-55,0,250,Y,Distinction
DDD,2013B,532846,F,South West Region,A Level or Equivalent,70-80%,0-35,2,150,Y,Distinction
DDD,2014J,598306,M,London Region,Lower Than A Level,0-10%,0-35,3,280,N,Withdrawn
FFF,2014B,2482885,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,Fail
EEE,2014B,629918,F,London Region,Post Graduate Qualification,70-80%,55<=,6,400,N,Pass
DDD,2013J,80329,F,North Western Region,A Level or Equivalent,90-100%,0-35,6,310,N,Fail
BBB,2014B,610097,M,North Region,HE Qualification,90-100%,0-35,2,70,N,Withdrawn
BBB,2014J,648549,M,North Western Region,A Level or Equivalent,50-60%,0-35,5,360,Y,Fail
CCC,2014J,678860,M,North Western Region,No Formal quals,50-60%,0-35,5,150,N,Withdrawn
FFF,2013J,628662,M,London Region,A Level or Equivalent,N/A,35-55,6,215,N,Withdrawn
GGG,2014J,311332,F,North Region,A Level or Equivalent,70-80%,0-35,6,195,Y,Withdrawn
BBB,2013B,529434,M,London Region,A Level or Equivalent,20-30%,35-55,0,165,N,Pass
GGG,2014J,656698,F,Ireland,HE Qualification,40-50%,55<=,6,480,N,Withdrawn
CCC,2013J,600856,F,East Midlands Region,A Level or Equivalent,10-20,35-55,1,95,Y,Pass
DDD,2014J,548057,F,London Region,A Level or Equivalent,70-80%,0-35,0,75,N,Pass
BBB,2014B,578634,F,South Region,Lower Than A Level,N/A,0-35,0,270,N,Distinction
EEE,2013J,643114,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,Y,Fail
CCC,2013J,2613827,M,Wales,A Level or Equivalent,0-10%,35-55,1,80,N,Distinction
GGG,2013B,621369,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,140,Y,Withdrawn
FFF,2014B,399895,M,Ireland,A Level or Equivalent,N/A,35-55,1,155,N,Distinction
AAA,2014J,568592,M,West Midlands Region,HE Qualification,70-80%,35-55,3,310,Y,Pass
DDD,2013B,696527,F,North Western Region,HE Qualification,80-90%,35-55,0,315,N,Pass
EEE,2013J,629772,F,London Region,A Level or Equivalent,40-50%,0-35,0,40,N,Fail
CCC,2014J,564129,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,5,390,N,Pass
CCC,2014J,578847,M,South East Region,A Level or Equivalent,90-100%,35-55,1,325,N,Withdrawn
FFF,2013J,697674,M,London Region,Lower Than A Level,60-70%,55<=,6,220,Y,Withdrawn
DDD,2013J,646418,M,West Midlands Region,No Formal quals,50-60%,0-35,6,95,N,Fail
CCC,2014B,577728,M,West Midlands Region,Lower Than A Level,40-50%,55<=,0,430,N,Withdrawn
AAA,2013B,1430804,M,East Anglian Region,A Level or Equivalent,70-80%,55<=,0,70,N,Pass
GGG,2013J,537687,F,Yorkshire Region,Post Graduate Qualification,0-10%,0-35,0,400,N,Pass
GGG,2014J,131538,F,East Midlands Region,A Level or Equivalent,N/A,0-35,0,345,N,Withdrawn
FFF,2013J,540511,M,South West Region,Lower Than A Level,70-80%,35-55,1,110,N,Pass
GGG,2014J,598501,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,330,Y,Fail
CCC,2013B,498261,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,240,N,Pass
GGG,2014J,569474,M,North Western Region,Lower Than A Level,0-10%,35-55,2,325,N,Pass
DDD,2014J,699435,M,North Region,A Level or Equivalent,20-30%,55<=,0,60,N,Pass
DDD,2013J,681861,F,East Anglian Region,HE Qualification,50-60%,0-35,0,255,N,Pass
CCC,2013B,620399,M,London Region,HE Qualification,N/A,55<=,5,175,N,Distinction
FFF,2014J,182661,M,South East Region,A Level or Equivalent,0-10%,35-55,2,60,N,Pass
BBB,2013B,526175,M,South West Region,A Level or Equivalent,70-80%,35-55,0,170,N,Fail
AAA,2013B,679724,F,London Region,No Formal quals,N/A,35-55,5,150,Y,Pass
CCC,2013J,604766,M,Scotland,Lower Than A Level,0-10%,0-35,2,60,Y,Fail
BBB,2014J,63467,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
FFF,2013J,637279,M,London Region,HE Qualification,40-50%,0-35,3,360,N,Distinction
DDD,2014B,650321,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,50,N,Pass
FFF,2014B,654677,F,Ireland,No Formal quals,50-60%,0-35,1,145,N,Withdrawn
BBB,2014J,2566592,M,London Region,A Level or Equivalent,10-20,0-35,5,110,N,Pass
EEE,2014J,340962,F,South East Region,A Level or Equivalent,40-50%,0-35,4,190,N,Fail
GGG,2014B,257369,F,South West Region,No Formal quals,30-40%,0-35,3,175,Y,Fail
EEE,2013B,57506,M,North Western Region,A Level or Equivalent,20-30%,0-35,4,135,Y,Fail
FFF,2014B,471973,M,Wales,Lower Than A Level,30-40%,55<=,3,360,N,Distinction
FFF,2013J,500031,M,North Western Region,Post Graduate Qualification,50-60%,0-35,0,150,Y,Pass
FFF,2013J,645481,M,South East Region,Lower Than A Level,60-70%,0-35,0,165,N,Fail
BBB,2014B,640291,M,South Region,A Level or Equivalent,50-60%,55<=,0,80,N,Pass
FFF,2013B,1968757,M,Ireland,Lower Than A Level,10-20,55<=,6,390,N,Withdrawn
GGG,2013B,371530,F,London Region,HE Qualification,80-90%,0-35,2,325,N,Fail
EEE,2014J,443288,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,65,Y,Fail
DDD,2014J,584595,M,Wales,A Level or Equivalent,40-50%,0-35,2,40,N,Fail
GGG,2013B,574320,F,Wales,Lower Than A Level,40-50%,55<=,3,240,N,Pass
BBB,2014J,606247,M,West Midlands Region,Lower Than A Level,90-100%,55<=,0,195,Y,Pass
FFF,2013J,502709,F,Scotland,Post Graduate Qualification,10-20,35-55,4,90,Y,Fail
BBB,2013J,680775,M,London Region,HE Qualification,70-80%,35-55,3,170,N,Withdrawn
FFF,2014J,540184,M,London Region,A Level or Equivalent,80-90%,0-35,0,255,Y,Distinction
GGG,2013J,677411,M,London Region,A Level or Equivalent,0-10%,0-35,1,135,Y,Distinction
GGG,2014B,695655,F,Wales,Post Graduate Qualification,80-90%,0-35,6,325,Y,Withdrawn
AAA,2013J,629699,F,South West Region,A Level or Equivalent,30-40%,55<=,5,90,N,Pass
AAA,2014J,2517864,F,North Region,A Level or Equivalent,90-100%,0-35,6,330,Y,Withdrawn
BBB,2014J,1874935,M,West Midlands Region,Lower Than A Level,20-30%,55<=,0,170,Y,Fail
BBB,2014B,602233,M,South East Region,HE Qualification,10-20,35-55,5,45,Y,Fail
DDD,2014J,544612,M,South Region,A Level or Equivalent,80-90%,0-35,2,255,N,Pass
FFF,2013B,473789,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014B,570237,M,London Region,A Level or Equivalent,30-40%,55<=,6,115,N,Pass
DDD,2013J,610738,M,London Region,A Level or Equivalent,80-90%,55<=,0,205,N,Pass
FFF,2014J,491607,F,South East Region,HE Qualification,40-50%,55<=,0,105,N,Pass
BBB,2013J,515833,F,South East Region,A Level or Equivalent,40-50%,0-35,6,50,Y,Withdrawn
EEE,2013J,630182,F,East Midlands Region,A Level or Equivalent,20-30%,55<=,3,430,Y,Distinction
BBB,2014J,681966,M,South Region,Lower Than A Level,0-10%,35-55,4,190,N,Distinction
BBB,2013J,539063,F,Scotland,HE Qualification,30-40%,55<=,6,390,N,Fail
AAA,2014J,529179,M,North Region,A Level or Equivalent,80-90%,55<=,4,60,N,Withdrawn
GGG,2013B,230510,F,East Anglian Region,Post Graduate Qualification,40-50%,35-55,3,110,N,Withdrawn
GGG,2014J,632719,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,5,330,Y,Distinction
FFF,2013J,564460,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,6,55,Y,Withdrawn
FFF,2014B,2422639,M,London Region,Lower Than A Level,40-50%,0-35,6,155,N,Fail
DDD,2014B,270502,M,North Western Region,A Level or Equivalent,N/A,35-55,0,250,N,Pass
AAA,2014B,655406,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,2,80,N,Withdrawn
FFF,2013J,633609,M,Scotland,A Level or Equivalent,80-90%,35-55,3,170,N,Fail
FFF,2014B,135385,F,South East Region,Lower Than A Level,50-60%,35-55,6,420,N,Distinction
GGG,2014B,372172,M,Scotland,Lower Than A Level,40-50%,55<=,0,330,N,Withdrawn
DDD,2013J,680698,M,West Midlands Region,Post Graduate Qualification,0-10%,35-55,5,310,N,Pass
BBB,2013B,408371,F,Scotland,A Level or Equivalent,50-60%,35-55,6,360,N,Fail
BBB,2014J,253250,M,London Region,Lower Than A Level,50-60%,55<=,6,195,N,Pass
EEE,2014B,682481,F,North Region,A Level or Equivalent,70-80%,0-35,2,145,N,Fail
GGG,2014J,688537,F,Scotland,Lower Than A Level,80-90%,55<=,5,130,N,Pass
GGG,2013J,494414,F,Scotland,Lower Than A Level,50-60%,0-35,5,120,Y,Withdrawn
GGG,2014J,508940,M,West Midlands Region,A Level or Equivalent,70-80%,55<=,6,390,Y,Pass
DDD,2014J,680522,M,Ireland,No Formal quals,10-20,35-55,1,60,Y,Pass
CCC,2013B,519936,M,Scotland,A Level or Equivalent,60-70%,35-55,0,90,N,Fail
BBB,2014J,494443,F,East Midlands Region,A Level or Equivalent,N/A,0-35,0,200,N,Pass
EEE,2014J,256998,M,London Region,HE Qualification,50-60%,35-55,6,315,N,Fail
GGG,2014J,572235,F,South East Region,Post Graduate Qualification,20-30%,0-35,3,130,N,Fail
BBB,2014J,415399,F,North Western Region,Lower Than A Level,10-20,35-55,0,150,N,Pass
EEE,2014B,607097,F,East Midlands Region,Post Graduate Qualification,70-80%,0-35,4,235,N,Withdrawn
DDD,2013J,558444,M,North Region,A Level or Equivalent,10-20,0-35,3,215,Y,Withdrawn
DDD,2014J,2342399,M,South East Region,A Level or Equivalent,20-30%,0-35,1,345,N,Pass
CCC,2013B,655386,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,2,60,N,Withdrawn
CCC,2014J,234929,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
BBB,2014B,533731,F,West Midlands Region,Post Graduate Qualification,10-20,0-35,1,65,N,Pass
AAA,2013J,623421,F,Ireland,No Formal quals,90-100%,0-35,1,105,N,Fail
BBB,2014J,648429,F,Scotland,A Level or Equivalent,10-20,35-55,4,60,N,Withdrawn
DDD,2014B,679128,M,South East Region,Lower Than A Level,20-30%,0-35,0,115,N,Pass
DDD,2013J,607485,F,South West Region,A Level or Equivalent,70-80%,0-35,6,280,N,Distinction
CCC,2013J,626386,F,South East Region,Post Graduate Qualification,30-40%,35-55,0,180,N,Pass
FFF,2013J,683403,F,Scotland,A Level or Equivalent,20-30%,55<=,1,655,N,Pass
EEE,2013J,678790,M,East Midlands Region,A Level or Equivalent,0-10%,55<=,0,270,N,Fail
BBB,2013B,646131,F,East Midlands Region,HE Qualification,60-70%,35-55,2,430,Y,Withdrawn
GGG,2014B,483411,M,Ireland,A Level or Equivalent,50-60%,35-55,6,210,N,Withdrawn
GGG,2013J,242390,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,150,Y,Fail
GGG,2014B,646077,F,North Western Region,No Formal quals,20-30%,0-35,6,390,N,Distinction
FFF,2013J,70495,F,Yorkshire Region,No Formal quals,20-30%,0-35,0,150,N,Fail
GGG,2013B,589862,F,South Region,A Level or Equivalent,N/A,35-55,2,315,N,Withdrawn
CCC,2014B,532668,M,Scotland,Lower Than A Level,40-50%,0-35,2,120,N,Fail
BBB,2013J,598536,F,Wales,HE Qualification,70-80%,55<=,4,135,N,Fail
FFF,2014J,476201,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,45,N,Pass
DDD,2013B,543919,M,East Anglian Region,Post Graduate Qualification,30-40%,0-35,5,115,Y,Pass
GGG,2014J,501879,F,South East Region,A Level or Equivalent,20-30%,35-55,1,165,N,Withdrawn
BBB,2014B,500279,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,105,N,Withdrawn
FFF,2013J,283348,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,45,N,Pass
BBB,2014B,622630,M,North Region,HE Qualification,0-10%,55<=,6,430,N,Fail
BBB,2014B,595986,M,Yorkshire Region,No Formal quals,0-10%,35-55,3,430,N,Pass
FFF,2014J,649592,F,Scotland,Lower Than A Level,30-40%,35-55,6,150,Y,Pass
DDD,2013J,2445562,F,East Midlands Region,Post Graduate Qualification,60-70%,55<=,5,30,N,Pass
GGG,2013B,2577893,M,North Western Region,A Level or Equivalent,20-30%,55<=,6,300,Y,Pass
AAA,2014B,630029,M,South West Region,A Level or Equivalent,40-50%,0-35,3,30,N,Fail
BBB,2013B,602109,F,South East Region,A Level or Equivalent,20-30%,0-35,5,420,N,Fail
BBB,2014J,336402,F,South East Region,No Formal quals,20-30%,0-35,0,170,N,Withdrawn
BBB,2014B,351378,M,North Western Region,HE Qualification,90-100%,35-55,6,40,N,Fail
GGG,2013B,342100,M,Scotland,HE Qualification,0-10%,35-55,6,370,N,Pass
GGG,2014B,623948,F,London Region,Post Graduate Qualification,70-80%,35-55,6,420,N,Fail
BBB,2014J,470914,M,Scotland,Post Graduate Qualification,40-50%,0-35,1,280,Y,Withdrawn
CCC,2013J,632618,M,West Midlands Region,A Level or Equivalent,90-100%,55<=,6,205,N,Pass
BBB,2014J,596593,F,South East Region,A Level or Equivalent,40-50%,0-35,1,430,Y,Pass
FFF,2014B,2613827,M,East Anglian Region,Post Graduate Qualification,40-50%,0-35,5,100,N,Fail
CCC,2013J,651126,F,East Midlands Region,Post Graduate Qualification,40-50%,0-35,1,60,N,Fail
CCC,2013J,652017,M,West Midlands Region,Lower Than A Level,10-20,55<=,0,45,Y,Pass
GGG,2014B,608669,M,North Western Region,No Formal quals,90-100%,35-55,5,150,N,Withdrawn
GGG,2014B,2142243,M,Scotland,HE Qualification,80-90%,0-35,0,430,Y,Distinction
EEE,2014J,649171,M,Ireland,No Formal quals,90-100%,0-35,6,100,N,Distinction
CCC,2014B,348807,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,3,255,N,Pass
FFF,2013B,2494258,M,North Western Region,HE Qualification,20-30%,35-55,2,90,N,Pass
BBB,2014B,597415,F,South West Region,HE Qualification,80-90%,55<=,0,390,Y,Withdrawn
BBB,2014J,2536214,F,South West Region,Lower Than A Level,70-80%,35-55,0,65,N,Fail
FFF,2013J,533210,F,East Anglian Region,HE Qualification,80-90%,35-55,2,300,N,Pass
DDD,2014J,595509,M,North Region,A Level or Equivalent,10-20,35-55,0,310,N,Pass
