code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2014J,557997,F,Scotland,Lower Than A Level,10-20,35-55,5,155,N,Withdrawn
FFF,2014J,694150,F,Ireland,A Level or Equivalent,70-80%,35-55,6,180,N,Pass
BBB,2013J,696253,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,85,N,Withdrawn
CCC,2014J,570177,M,London Region,A Level or Equivalent,30-40%,35-55,6,190,N,Pass
FFF,2014J,571952,F,East Midlands Region,No Formal quals,50-60%,55<=,0,95,Y,Pass
FFF,2014J,482810,M,South Region,Lower Than A Level,40-50%,0-35,5,330,N,Pass
FFF,2013B,529349,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,3,180,N,Fail
EEE,2014J,599016,F,South East Region,HE Qualification,30-40%,0-35,3,280,N,Pass
CCC,2013J,561195,F,East Midlands Region,A Level or Equivalent,N/A,0-35,0,145,N,Distinction
BBB,2014J,569256,M,South West Region,HE Qualification,70-80%,0-35,3,655,N,Pass
GGG,2014J,529550,M,South Region,Post Graduate Qualification,0-10%,0-35,6,360,N,Pass
BBB,2013J,610106,M,North Western Region,A Level or Equivalent,10-20,0-35,6,150,Y,Withdrawn
FFF,2013J,604270,M,South East Region,A Level or Equivalent,60-70%,35-55,4,150,Y,Fail
GGG,2014J,605269,M,Scotland,Lower Than A Level,50-60%,0-35,4,210,Y,Distinction
GGG,2013J,643587,F,London Region,A Level or Equivalent,90-100%,55<=,6,195,N,Distinction
CCC,2014B,631486,F,East Anglian Region,Lower Than A Level,30-40%,35-55,1,325,Y,Pass
BBB,2014B,694416,F,South East Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn
BBB,2014J,574820,F,Scotland,Lower Than A Level,80-90%,55<=,2,150,N,Pass
CCC,2014B,689816,F,East Anglian Region,Lower Than A Level,90-100%,55<=,3,175,Y,Distinction
DDD,2013J,400682,F,Scotland,A Level or Equivalent,0-10%,0-35,0,655,N,Pass
FFF,2014J,691088,M,Scotland,Lower Than A Level,50-60%,0-35,2,130,N,Pass
CCC,2013B,558146,M,South Region,A Level or Equivalent,50-60%,0-35,0,50,Y,Withdrawn
FFF,2014J,468808,M,West Midlands Region,Post Graduate Qualification,50-60%,0-35,1,270,N,Pass
FFF,2013J,634295,F,North Western Region,Lower Than A Level,10-20,35-55,5,110,N,Distinction
GGG,2014J,623332,F,North Region,HE Qualification,80-90%,35-55,6,60,N,Fail
GGG,2014B,691556,F,South Region,A Level or Equivalent,20-30%,35-55,1,60,N,Fail
FFF,2014B,613899,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
DDD,2014J,468927,F,South Region,A Level or Equivalent,N/A,0-35,0,30,N,Pass
FFF,2014B,2244724,F,East Anglian Region,A Level or Equivalent,60-70%,55<=,2,45,N,Fail
DDD,2013J,603163,F,Scotland,No Formal quals,10-20,35-55,4,85,N,Fail
FFF,2014J,407487,M,London Region,A Level or Equivalent,30-40%,35-55,4,40,N,Distinction
DDD,2014B,634428,M,North Region,No Formal quals,30-40%,0-35,0,360,Y,Withdrawn
EEE,2013J,581492,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,255,N,Pass
GGG,2014B,549731,M,London Region,Post Graduate Qualification,40-50%,0-35,5,155,Y,Pass
GGG,2013J,616502,F,North Region,HE Qualification,40-50%,55<=,0,225,N,Pass
DDD,2014B,154073,M,Scotland,HE Qualification,20-30%,0-35,2,165,N,Pass
FFF,2014J,633530,M,London Region,A Level or Equivalent,80-90%,55<=,0,195,Y,Pass
FFF,2013J,634477,F,West Midlands Region,A Level or Equivalent,90-100%,55<=,1,95,N,Withdrawn
CCC,2013B,686051,M,Scotland,A Level or Equivalent,10-20,0-35,0,75,N,Fail
EEE,2014J,691931,F,Ireland,Lower Than A Level,30-40%,55<=,1,280,N,Distinction
FFF,2014J,624199,F,London Region,HE Qualification,40-50%,35-55,2,30,N,Pass
EEE,2013B,590017,F,South West Region,A Level or Equivalent,40-50%,35-55,3,120,Y,Fail
FFF,2014J,674831,M,East Anglian Region,HE Qualification,40-50%,55<=,1,430,N,Pass
CCC,2013J,686268,M,South West Region,Post Graduate Qualification,50-60%,0-35,1,145,N,Withdrawn
EEE,2014B,579572,F,Yorkshire Region,A Level or Equivalent,70-80%,55<=,4,45,N,Withdrawn
DDD,2013J,230081,F,South East Region,Post Graduate Qualification,0-10%,35-55,4,40,Y,Withdrawn
CCC,2014B,588752,F,West Midlands Region,Lower Than A Level,N/A,0-35,5,360,Y,Pass
BBB,2014J,548959,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,6,200,N,Fail
AAA,2014B,692897,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
BBB,2014J,674219,M,Ireland,A Level or Equivalent,90-100%,0-35,6,45,Y,Pass
DDD,2014B,594414,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,345,N,Withdrawn
FFF,2014J,609171,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,235,Y,Pass
EEE,2014J,323688,M,Ireland,HE Qualification,40-50%,0-35,5,55,Y,Withdrawn
DDD,2013B,654397,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
FFF,2014B,83453,F,South West Region,No Formal quals,70-80%,0-35,5,270,N,Pass
FFF,2014B,620102,M,West Midlands Region,Lower Than A Level,10-20,55<=,1,240,N,Withdrawn
FFF,2014J,509402,F,North Region,Lower Than A Level,90-100%,35-55,0,155,N,Pass
BBB,2014B,595119,M,North Region,No Formal quals,40-50%,35-55,5,205,N,Distinction
CCC,2013B,54867,M,North Region,Lower Than A Level,60-70%,0-35,0,160,N,Pass
GGG,2014B,2694680,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,280,Y,Pass
DDD,2013J,291701,F,Wales,A Level or Equivalent,N/A,0-35,1,180,Y,Pass
CCC,2014J,650734,M,South West Region,Lower Than A Level,N/A,0-35,4,360,N,Fail
CCC,2014B,399108,M,South West Region,HE Qualification,90-100%,35-55,0,55,N,Fail
FFF,2014B,126713,M,Wales,A Level or Equivalent,60-70%,0-35,2,250,N,Distinction
GGG,2014B,2444703,F,South East Region,No Formal quals,50-60%,35-55,0,165,N,Fail
DDD,2013J,594901,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,4,240,N,Withdrawn
DDD,2014J,611350,F,Scotland,No Formal quals,50-60%,0-35,0,145,N,Fail
DDD,2014B,277412,M,East Anglian Region,No Formal quals,90-100%,55<=,3,255,N,Withdrawn
CCC,2014B,632959,M,Wales,A Level or Equivalent,60-70%,0-35,0,130,N,Withdrawn
DDD,2013J,31205,F,North Region,HE Qualification,60-70%,55<=,0,55,Y,Fail
GGG,2013B,445230,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,6,50,Y,Withdrawn
BBB,2014B,403902,F,East Anglian Region,HE Qualification,60-70%,0-35,6,280,Y,Withdrawn
FFF,2014J,558075,F,Scotland,HE Qualification,10-20,0-35,3,330,N,Fail
DDD,2014B,605325,M,South West Region,A Level or Equivalent,10-20,55<=,1,270,N,Fail
CCC,2013J,2547402,M,London Region,A Level or Equivalent,30-40%,0-35,0,585,N,Pass
FFF,2014J,419223,M,London Region,No Formal quals,20-30%,0-35,6,60,Y,Pass
DDD,2013B,583708,F,South Region,Lower Than A Level,80-90%,0-35,0,150,N,Pass
CCC,2014J,632613,M,South West Region,No Formal quals,0-10%,55<=,5,655,N,Pass
BBB,2014J,132453,M,South Region,HE Qualification,30-40%,0-35,1,90,N,Pass
FFF,2014J,2538123,M,West Midlands Region,A Level or Equivalent,N/A,35-55,5,30,N,Pass
CCC,2013J,604378,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,40,N,Fail
AAA,2014J,481350,M,West Midlands Region,A Level or Equivalent,10-20,55<=,0,60,N,Pass
FFF,2013J,634957,F,London Region,A Level or Equivalent,40-50%,35-55,1,220,Y,Pass
AAA,2014J,618825,M,South Region,HE Qualification,70-80%,0-35,2,150,Y,Pass
FFF,2013J,612484,M,South West Region,A Level or Equivalent,50-60%,0-35,4,80,N,Pass
GGG,2014J,386389,F,South West Region,Lower Than A Level,10-20,35-55,4,60,Y,Fail
FFF,2014B,550046,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,180,Y,Withdrawn
CCC,2014B,629923,F,London Region,Lower Than A Level,40-50%,0-35,1,30,N,Fail
DDD,2014J,305173,M,East Midlands Region,HE Qualification,20-30%,0-35,0,80,N,Withdrawn
BBB,2014J,1699445,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,150,N,Pass
CCC,2014J,623230,M,South East Region,Lower Than A Level,40-50%,35-55,0,55,N,Pass
CCC,2014B,565952,F,Wales,Lower Than A Level,50-60%,55<=,6,215,N,Distinction
EEE,2013B,571614,F,Ireland,A Level or Equivalent,30-40%,0-35,0,45,N,Withdrawn
GGG,2013J,617436,F,London Region,Lower Than A Level,10-20,0-35,0,240,N,Withdrawn
BBB,2013B,155484,F,London Region,Lower Than A Level,50-60%,0-35,5,195,N,Pass
GGG,2014J,682107,F,Wales,Lower Than A Level,20-30%,0-35,4,45,Y,Withdrawn
GGG,2014J,58520,M,North Region,Lower Than A Level,30-40%,0-35,3,160,N,Pass
BBB,2014J,322106,M,London Region,Lower Than A Level,10-20,0-35,5,115,N,Fail
GGG,2013J,643457,F,Yorkshire Region,Post Graduate Qualification,20-30%,35-55,3,325,N,Fail
BBB,2013B,620364,F,North Western Region,A Level or Equivalent,30-40%,55<=,5,540,N,Pass
GGG,2014B,643529,M,South East Region,HE Qualification,30-40%,35-55,0,325,Y,Fail
BBB,2014J,579537,M,East Anglian Region,Lower Than A Level,70-80%,0-35,5,250,Y,Pass
DDD,2014B,566810,M,Scotland,A Level or Equivalent,70-80%,0-35,0,180,Y,Distinction
GGG,2014B,525832,M,North Western Region,HE Qualification,20-30%,0-35,6,400,N,Withdrawn
BBB,2014B,469389,F,North Region,Lower Than A Level,N/A,35-55,0,180,Y,Pass
DDD,2014B,678038,M,South Region,A Level or Equivalent,20-30%,55<=,0,30,N,Fail
AAA,2013B,2171834,F,Scotland,Post Graduate Qualification,30-40%,35-55,2,100,N,Withdrawn
CCC,2014B,543432,F,Scotland,No Formal quals,0-10%,35-55,6,70,N,Pass
DDD,2014J,567896,F,London Region,HE Qualification,10-20,55<=,3,60,N,Distinction
FFF,2014J,610748,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,100,Y,Pass
FFF,2014J,2669816,M,Scotland,Lower Than A Level,10-20,0-35,5,325,N,Pass
BBB,2013J,379336,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,250,N,Pass
GGG,2013J,560559,F,North Region,A Level or Equivalent,80-90%,0-35,5,360,N,Withdrawn
FFF,2014J,2422639,M,Ireland,Lower Than A Level,80-90%,0-35,0,180,Y,Withdrawn
BBB,2014J,80001,M,Wales,No Formal quals,20-30%,0-35,0,50,N,Pass
BBB,2013J,550377,F,London Region,Post Graduate Qualification,30-40%,0-35,3,300,Y,Withdrawn
GGG,2013J,338076,M,North Western Region,A Level or Equivalent,90-100%,0-35,2,180,N,Distinction
GGG,2014B,680187,M,London Region,A Level or Equivalent,20-30%,0-35,5,55,N,Withdrawn
DDD,2013B,645405,F,South East Region,Lower Than A Level,0-10%,35-55,0,60,N,Distinction
GGG,2014B,629484,M,East Anglian Region,HE Qualification,20-30%,35-55,6,140,N,Pass
CCC,2013B,121349,F,East Anglian Region,A Level or Equivalent,0-10%,35-55,0,115,Y,Withdrawn
GGG,2013B,571770,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,110,N,Pass
AAA,2013J,387174,M,North Western Region,Lower Than A Level,80-90%,0-35,0,40,N,Pass
FFF,2014J,141506,M,East Midlands Region,HE Qualification,60-70%,0-35,1,210,N,Withdrawn
FFF,2014B,571554,M,East Midlands Region,Lower Than A Level,N/A,55<=,0,140,N,Distinction
BBB,2013J,632645,M,London Region,Lower Than A Level,60-70%,0-35,6,160,N,Fail
CCC,2014J,2521745,M,Scotland,A Level or Equivalent,30-40%,35-55,2,105,N,Fail
FFF,2013J,565977,F,East Anglian Region,Lower Than A Level,10-20,35-55,5,120,Y,Withdrawn
GGG,2014J,2340165,M,South West Region,Lower Than A Level,0-10%,0-35,0,400,Y,Distinction
DDD,2014J,402808,F,South East Region,A Level or Equivalent,50-60%,55<=,2,330,N,Pass
DDD,2014B,605191,F,London Region,Lower Than A Level,10-20,0-35,5,60,N,Pass
EEE,2014B,494722,F,South Region,A Level or Equivalent,80-90%,0-35,4,90,N,Pass
FFF,2013J,633432,M,South Region,Lower Than A Level,70-80%,0-35,1,345,N,Distinction
BBB,2014B,650717,F,London Region,A Level or Equivalent,20-30%,0-35,2,65,Y,Distinction
GGG,2014J,2307237,M,East Anglian Region,A Level or Equivalent,10-20,55<=,1,210,N,Pass
DDD,2013B,372172,F,East Midlands Region,A Level or Equivalent,70-80%,55<=,0,190,Y,Fail
CCC,2014B,634200,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,6,540,N,Pass
DDD,2014B,654125,M,South East Region,A Level or Equivalent,80-90%,55<=,0,330,N,Withdrawn
CCC,2014J,528698,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,604939,F,West Midlands Region,Lower Than A Level,0-10%,55<=,0,60,Y,Withdrawn
BBB,2013J,578520,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,2,310,N,Pass
FFF,2014J,467230,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,100,N,Distinction
CCC,2014J,1996746,F,Scotland,Lower Than A Level,80-90%,35-55,0,180,Y,Withdrawn
BBB,2013B,599398,F,East Anglian Region,A Level or Equivalent,0-10%,55<=,0,205,Y,Pass
CCC,2014B,695411,M,Wales,Lower Than A Level,0-10%,35-55,5,75,N,Withdrawn
FFF,2013J,245494,M,East Midlands Region,Post Graduate Qualification,0-10%,0-35,0,200,N,Withdrawn
DDD,2014B,517274,M,West Midlands Region,A Level or Equivalent,40-50%,55<=,6,105,N,Withdrawn
FFF,2013B,348986,F,North Region,A Level or Equivalent,80-90%,0-35,1,150,N,Withdrawn
EEE,2014J,559495,M,London Region,Lower Than A Level,40-50%,0-35,5,140,N,Pass
CCC,2014J,577032,M,East Anglian Region,Lower Than A Level,80-90%,55<=,4,65,N,Withdrawn
FFF,2014B,694009,M,East Anglian Region,Lower Than A Level,70-80%,0-35,6,235,N,Distinction
CCC,2014J,634824,M,London Region,A Level or Equivalent,30-40%,0-35,0,145,N,Withdrawn
CCC,2014B,529705,F,Scotland,No Formal quals,40-50%,35-55,0,60,Y,Pass
GGG,2014B,1723749,M,South Region,A Level or Equivalent,20-30%,55<=,0,140,N,Fail
FFF,2014J,650829,M,South East Region,A Level or Equivalent,0-10%,0-35,2,250,N,Distinction
GGG,2014J,2484189,F,West Midlands Region,Lower Than A Level,0-10%,0-35,5,205,N,Pass
DDD,2013J,634774,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,90,N,Fail
BBB,2014B,649713,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,630,N,Withdrawn
GGG,2014J,2151748,F,Scotland,No Formal quals,10-20,0-35,0,145,N,Pass
CCC,2014B,633448,F,Scotland,Post Graduate Qualification,70-80%,0-35,1,270,Y,Pass
FFF,2013J,417986,M,North Region,Lower Than A Level,80-90%,35-55,0,430,Y,Withdrawn
FFF,2013J,189117,M,South West Region,Post Graduate Qualification,70-80%,55<=,4,255,Y,Withdrawn
DDD,2013J,529153,F,Yorkshire Region,HE Qualification,10-20,35-55,6,540,N,Fail
BBB,2014B,439896,F,North Region,Lower Than A Level,0-10%,55<=,0,90,Y,Withdrawn
DDD,2014J,597779,F,Scotland,Lower Than A Level,10-20,0-35,3,330,N,Pass
BBB,2013J,656565,M,North Western Region,Lower Than A Level,80-90%,0-35,2,240,N,Pass
BBB,2014J,25572,M,South West Region,A Level or Equivalent,40-50%,55<=,4,110,N,Withdrawn
BBB,2014J,2374376,M,South East Region,A Level or Equivalent,30-40%,55<=,2,80,N,Fail
DDD,2013J,684183,M,North Region,No Formal quals,10-20,0-35,5,300,N,Withdrawn
CCC,2014B,1677677,M,South Region,A Level or Equivalent,10-20,0-35,3,210,Y,Distinction
DDD,2014J,584762,M,East Midlands Region,No Formal quals,10-20,35-55,2,420,N,Withdrawn
DDD,2014J,548547,F,Scotland,A Level or Equivalent,N/A,0-35,6,215,N,Pass
DDD,2013J,699128,F,Scotland,A Level or Equivalent,60-70%,0-35,5,370,N,Fail
GGG,2014J,194377,F,South East Region,A Level or Equivalent,0-10%,55<=,5,345,N,Distinction
GGG,2013J,622927,M,Scotland,No Formal quals,70-80%,0-35,6,255,N,Fail
GGG,2013J,510492,M,Ireland,Lower Than A Level,20-30%,0-35,0,170,N,Withdrawn
FFF,2014J,360747,F,London Region,A Level or Equivalent,20-30%,35-55,1,400,N,Pass
BBB,2013J,241166,M,South East Region,A Level or Equivalent,30-40%,55<=,0,145,N,Withdrawn
GGG,2013B,2024838,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,200,Y,Pass
EEE,2014B,2693243,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,630,N,Pass
DDD,2013J,306754,M,West Midlands Region,A Level or Equivalent,10-20,35-55,3,90,N,Pass
FFF,2013J,555614,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,360,N,Fail
DDD,2014J,588014,F,South West Region,No Formal quals,10-20,35-55,2,360,N,Withdrawn
DDD,2013J,574325,M,Scotland,A Level or Equivalent,90-100%,35-55,1,630,N,Withdrawn
CCC,2014B,2024200,F,London Region,A Level or Equivalent,10-20,0-35,1,55,Y,Fail
FFF,2014J,689143,F,East Anglian Region,Post Graduate Qualification,70-80%,0-35,6,540,Y,Pass
BBB,2013J,268845,F,West Midlands Region,HE Qualification,50-60%,0-35,4,60,N,Fail
FFF,2013J,630200,F,Wales,A Level or Equivalent,0-10%,0-35,2,50,N,Pass
CCC,2013J,634869,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,145,N,Fail
GGG,2014J,405336,M,Ireland,A Level or Equivalent,60-70%,0-35,6,50,N,Fail
DDD,2014B,684676,F,Scotland,Lower Than A Level,50-60%,0-35,0,105,Y,Pass
DDD,2014J,528517,F,South West Region,A Level or Equivalent,40-50%,0-35,4,420,Y,Pass
DDD,2014J,583101,M,East Anglian Region,No Formal quals,30-40%,55<=,0,300,Y,Withdrawn
GGG,2013B,644508,F,South West Region,Lower Than A Level,10-20,55<=,3,110,N,Withdrawn
DDD,2014J,588485,M,West Midlands Region,Lower Than A Level,70-80%,0-35,6,130,N,Pass
GGG,2013J,626675,M,East Anglian Region,HE Qualification,0-10%,35-55,1,200,N,Pass
AAA,2014B,1935155,M,South Region,Lower Than A Level,30-40%,35-55,6,370,N,Pass
EEE,2013J,569093,M,North Western Region,A Level or Equivalent,30-40%,55<=,0,70,N,Pass
CCC,2014J,424863,M,Scotland,A Level or Equivalent,70-80%,55<=,0,255,N,Withdrawn
DDD,2014J,352771,F,West Midlands Region,A Level or Equivalent,20-30%,55<=,1,80,N,Withdrawn
FFF,2013J,684890,M,South Region,No Formal quals,30-40%,0-35,1,110,Y,Withdrawn
BBB,2014J,614912,M,Ireland,Lower Than A Level,80-90%,35-55,4,135,Y,Distinction
BBB,2014B,1461795,F,South East Region,Lower Than A Level,30-40%,0-35,0,345,N,Pass
CCC,2014J,205788,F,Scotland,A Level or Equivalent,40-50%,55<=,1,65,N,Pass
FFF,2013J,479141,M,East Midlands Region,No Formal quals,90-100%,35-55,1,170,N,Pass
CCC,2013J,647945,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,140,N,Distinction
FFF,2013B,288994,M,South East Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
CCC,2014J,577389,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,6,150,N,Withdrawn
FFF,2014J,546958,F,Scotland,Post Graduate Qualification,60-70%,0-35,0,100,Y,Fail
DDD,2013J,605545,M,Scotland,A Level or Equivalent,20-30%,0-35,0,100,N,Fail
GGG,2014B,599016,F,East Anglian Region,HE Qualification,0-10%,35-55,2,300,N,Fail
GGG,2014J,618589,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,2,90,N,Withdrawn
DDD,2014J,594282,M,West Midlands Region,Lower Than A Level,90-100%,35-55,1,170,N,Distinction
DDD,2014J,571770,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,195,N,Pass
DDD,2014J,633650,M,Scotland,A Level or Equivalent,40-50%,0-35,6,60,N,Pass
GGG,2014B,482445,F,North Region,Lower Than A Level,90-100%,0-35,6,110,N,Pass
DDD,2013J,364920,M,Ireland,HE Qualification,80-90%,0-35,5,90,Y,Pass
DDD,2014J,299237,F,East Anglian Region,Post Graduate Qualification,40-50%,0-35,0,40,Y,Withdrawn
CCC,2014J,572447,M,North Western Region,No Formal quals,20-30%,55<=,4,45,N,Fail
EEE,2013J,2444632,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,330,Y,Distinction
GGG,2013J,264842,M,Wales,Lower Than A Level,80-90%,35-55,3,325,N,Distinction
FFF,2014J,618399,F,Yorkshire Region,Post Graduate Qualification,60-70%,0-35,2,90,N,Distinction
FFF,2013B,532350,M,Scotland,Lower Than A Level,30-40%,0-35,0,130,Y,Pass
GGG,2014B,535632,M,London Region,Lower Than A Level,40-50%,0-35,4,135,N,Fail
DDD,2013J,622362,M,Ireland,No Formal quals,0-10%,35-55,0,370,N,Pass
GGG,2014B,260077,M,Wales,Lower Than A Level,40-50%,0-35,5,360,N,Fail
FFF,2014J,506321,M,Scotland,A Level or Equivalent,50-60%,55<=,5,280,Y,Withdrawn
FFF,2013B,648880,F,London Region,HE Qualification,80-90%,35-55,5,255,N,Pass
BBB,2014J,601504,F,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
BBB,2013J,545340,F,London Region,Lower Than A Level,90-100%,0-35,6,30,N,Pass
DDD,2014J,574238,F,North Western Region,HE Qualification,40-50%,55<=,3,360,N,Withdrawn
FFF,2014B,611798,F,Yorkshire Region,A Level or Equivalent,N/A,55<=,2,155,N,Fail
DDD,2014B,410052,F,West Midlands Region,HE Qualification,N/A,55<=,0,215,N,Pass
GGG,2014J,687931,M,London Region,A Level or Equivalent,50-60%,55<=,0,70,Y,Distinction
FFF,2013J,2293511,F,London Region,A Level or Equivalent,50-60%,0-35,5,60,N,Fail
FFF,2014B,639251,F,Wales,Lower Than A Level,20-30%,55<=,1,60,N,Pass
AAA,2013J,588842,M,North Region,HE Qualification,10-20,35-55,0,280,Y,Fail
GGG,2013J,537868,F,North Western Region,HE Qualification,10-20,55<=,1,150,N,Fail
AAA,2013J,699135,M,Scotland,A Level or Equivalent,10-20,55<=,4,30,Y,Withdrawn
CCC,2013B,609655,M,Scotland,A Level or Equivalent,30-40%,0-35,2,370,N,Pass
FFF,2014J,535460,M,South East Region,Lower Than A Level,40-50%,35-55,0,585,N,Distinction
DDD,2014J,276935,M,Wales,A Level or Equivalent,10-20,0-35,5,60,N,Withdrawn
FFF,2013J,628142,M,South West Region,No Formal quals,70-80%,35-55,1,30,N,Withdrawn
DDD,2014J,610622,M,West Midlands Region,HE Qualification,N/A,0-35,0,85,N,Withdrawn
FFF,2013J,611580,M,Scotland,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn
CCC,2014J,605225,F,East Anglian Region,HE Qualification,70-80%,0-35,4,195,Y,Pass
CCC,2014J,587722,M,South Region,Lower Than A Level,20-30%,0-35,2,150,N,Pass
FFF,2014J,313501,F,North Region,HE Qualification,30-40%,55<=,2,180,Y,Distinction
GGG,2013J,472762,M,West Midlands Region,A Level or Equivalent,10-20,55<=,0,60,N,Pass
GGG,2014J,341921,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,190,N,Distinction
AAA,2014J,577279,M,North Western Region,A Level or Equivalent,60-70%,0-35,3,80,N,Withdrawn
FFF,2013B,559495,M,North Western Region,No Formal quals,60-70%,0-35,0,80,N,Fail
GGG,2014B,647368,M,North Western Region,A Level or Equivalent,40-50%,0-35,2,90,N,Pass
CCC,2014J,558962,M,North Western Region,Post Graduate Qualification,70-80%,0-35,0,65,N,Fail
DDD,2013J,682436,F,North Region,A Level or Equivalent,30-40%,35-55,6,60,Y,Pass
EEE,2014J,610285,M,North Western Region,Lower Than A Level,0-10%,0-35,3,310,N,Fail
AAA,2014B,2542342,F,North Western Region,Lower Than A Level,90-100%,55<=,2,55,N,Distinction
DDD,2014B,633603,F,East Anglian Region,No Formal quals,80-90%,55<=,3,30,N,Fail
EEE,2013J,622466,M,South Region,A Level or Equivalent,60-70%,55<=,5,155,N,Fail
BBB,2013J,649284,M,Ireland,No Formal quals,30-40%,0-35,1,120,N,Pass
